timeStep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0,0.17074967920780182,0.027743397280573845,-0.08018367737531662,0.12405917048454285,0.049389444291591644,-0.10223370790481567,-0.1603725552558899,0.0639461949467659,-0.07994777709245682,-0.016735244542360306,-0.08314661681652069,0.06964076310396194,0.06220879778265953,0.10177118331193924,-0.07603788375854492,-0.014103862456977367,-0.013690562918782234,0.03193793073296547,-0.057748522609472275,-0.14038118720054626,-0.03932499140501022,0.03459705784916878,0.033317867666482925,0.047298479825258255,-0.16882739961147308,0.024300487712025642,0.09298461675643921,-0.03664613515138626,-0.006568529177457094,-0.006034176331013441,0.12549859285354614,0.07233739644289017,-0.04434842988848686,0.02505340985953808,0.003589777974411845,-0.013127214275300503,-0.0431739017367363,0.18162932991981506,0.02347809076309204,0.01652386598289013,-0.1382075399160385,-0.040361881256103516,0.02497471496462822,-0.10793204605579376,-0.08531954884529114,-0.008563339710235596,0.006616378203034401,0.09390222281217575,0.02969723753631115,0.015648312866687775,-0.05049348995089531,0.12299708276987076,0.1367623209953308,0.001972013618797064,-0.11605764180421829,-0.06495770812034607,-0.03200212121009827,0.02098953351378441,-0.08735734224319458,-0.06338975578546524,-0.1698409467935562,0.008013436570763588,0.09026409685611725,0.04149479418992996,0.013011516071856022,0.08631089329719543,-0.026923542842268944,0.01288138423115015,0.06630171835422516,-0.10517553985118866,0.0005289918626658618,0.03234924003481865,0.029777346178889275,-0.058192722499370575,-0.062456164509058,0.0400669127702713,-0.1352870762348175,0.04968489706516266,-0.04392459988594055,-0.07366426289081573,-0.010480361990630627,0.04892543703317642,0.06527777016162872,-0.024455463513731956,-0.10828988999128342,-0.09554018825292587,0.07214749604463577,-0.020481223240494728,-0.0051595051772892475,-0.11839796602725983,0.016001125797629356,0.0007927410188131034,-0.15756188333034515,-0.09280548989772797,-0.09747925400733948,-0.01625858247280121,0.12122957408428192,0.10280724614858627,-0.00995683390647173,-0.07506195455789566,0.05835598334670067,0.01511468831449747,-0.16986161470413208,-0.029407307505607605,-0.061726685613393784,-0.012280745431780815,0.0078001911751925945,0.003397590946406126,0.01450682245194912,0.014760931953787804,0.04267331585288048,-0.061925169080495834,0.02148776315152645,-0.008281433023512363,0.14611554145812988,-0.04443281516432762,-0.0005765051464550197,0.037398457527160645,-0.00872995238751173,0.10518284887075424,0.14583028852939606,0.029360124841332436,-0.048740215599536896,0.06117552891373634,-0.03632655739784241,0.029455503448843956,-0.07760053128004074,0.06150196120142937
1,0.029492966830730438,-0.00074595189653337,-0.008338261395692825,0.01961929351091385,0.006958955433219671,-0.01126905158162117,-0.027634799480438232,0.009460250847041607,-0.01071338914334774,-0.0007232451462186873,-0.020271211862564087,0.006584333721548319,0.016496900469064713,0.01724659651517868,-0.008786158636212349,-0.008412832394242287,-0.004043440334498882,0.005607486702501774,-0.005963522009551525,-0.014897847548127174,-0.005657019093632698,0.0012425292516127229,0.003428494092077017,0.014493446797132492,-0.02153313346207142,-0.002110002562403679,0.012840211391448975,-0.00022202427498996258,-0.0009492749813944101,0.006986331194639206,0.014794601127505302,0.008062846958637238,0.0005410559242591262,0.008852118626236916,0.007569560781121254,-0.004715560004115105,-0.004872005432844162,0.024646341800689697,-0.0005023644771426916,-0.0018042810261249542,-0.028187718242406845,-0.007076581008732319,0.006075454410165548,-0.017336763441562653,-0.011529779061675072,0.0033146326895803213,0.006743290927261114,0.01725863851606846,0.01035687793046236,0.0005296477465890348,-0.011464323848485947,0.01871601492166519,0.027180681005120277,0.004824585746973753,-0.02478570118546486,-0.013677585870027542,-0.011245953850448132,0.009888057596981525,-0.014563240110874176,-0.011186523362994194,-0.020632605999708176,0.0013542124070227146,0.007914561778306961,0.01264756266027689,0.005392060615122318,0.020434411242604256,-0.008103042840957642,0.0053587062284350395,0.01481954101473093,-0.019269097596406937,0.002834673272445798,0.009234506636857986,-0.0004140597302466631,-0.015320130623877048,-0.002338163321837783,0.0028074015863239765,-0.01292136125266552,0.006856817752122879,0.0002873089397326112,-0.01635964773595333,-0.00014679261948913336,0.010384401306509972,0.004766687750816345,0.0001496337354183197,-0.0235547237098217,-0.01846124231815338,0.014756351709365845,0.004912884905934334,-0.004035549703985453,-0.021479465067386627,0.0038484944961965084,-0.0012350340839475393,-0.03122107684612274,-0.019771192222833633,-0.010369211435317993,0.001789651345461607,0.015315067023038864,0.019100388512015343,-0.0035326771903783083,-0.009492095559835434,0.005261925980448723,0.004930919036269188,-0.030180132016539574,-0.010263420641422272,-0.002121276455000043,-0.007861925289034843,-0.0012477996060624719,0.003302665427327156,-0.005055180285125971,-0.0020228740759193897,0.0074783675372600555,-0.013660852797329426,0.010821918956935406,0.006267277058213949,0.027674749493598938,-0.0038394704461097717,-0.003048635320737958,0.005450117401778698,-0.003266741754487157,0.02069983258843422,0.016714388504624367,-0.003100792644545436,-0.014294175431132317,0.0023357043974101543,-0.009556939825415611,0.002756673377007246,-0.013230898417532444,0.014699259772896767
2,0.20644442737102509,0.04261839762330055,-0.08330132067203522,0.13939690589904785,0.05833953619003296,-0.11117834597826004,-0.1751147210597992,0.0809519812464714,-0.08660591393709183,-0.017791202291846275,-0.0925331711769104,0.08534474670886993,0.08139925450086594,0.12564921379089355,-0.09452570974826813,-0.006281436886638403,-0.020395832136273384,0.03261353448033333,-0.05416309833526611,-0.16405369341373444,-0.049928270280361176,0.03559238463640213,0.03933443874120712,0.04943131282925606,-0.20625069737434387,0.03936183825135231,0.11553728580474854,-0.03407232090830803,-0.01636839285492897,0.010364935733377934,0.1437363624572754,0.07644680142402649,-0.05335488170385361,0.035347312688827515,-0.0007601352408528328,-0.021006308495998383,-0.057063594460487366,0.22134079039096832,0.0365830697119236,0.023435166105628014,-0.16248056292533875,-0.040834877640008926,0.03276872634887695,-0.12437311559915543,-0.10610448569059372,0.0008533141808584332,0.009223495610058308,0.11825735121965408,0.029493361711502075,0.02111624926328659,-0.05657912418246269,0.1520703136920929,0.16812068223953247,0.003356965957209468,-0.13579505681991577,-0.09253010153770447,-0.030005712062120438,0.028495503589510918,-0.0942612737417221,-0.08514215797185898,-0.1962081491947174,0.002199244685471058,0.1048603281378746,0.05847441405057907,0.010152580216526985,0.10934699326753616,-0.03788759559392929,0.02146504819393158,0.081180140376091,-0.11241701245307922,0.006626642309129238,0.035730548202991486,0.04460911452770233,-0.0666770339012146,-0.06851910054683685,0.04512558504939079,-0.15164944529533386,0.06924941390752792,-0.054872382432222366,-0.08799078315496445,-0.025669971480965614,0.04819571226835251,0.08431437611579895,-0.031213149428367615,-0.13548676669597626,-0.10897176712751389,0.07807063311338425,-0.0135799590498209,-0.015930170193314552,-0.14636728167533875,0.019036291167140007,-0.001938917557708919,-0.1792512834072113,-0.09441958367824554,-0.11521351337432861,-0.023256847634911537,0.13861899077892303,0.126234769821167,-0.019760174676775932,-0.09313328564167023,0.06519102305173874,0.024309787899255753,-0.19945839047431946,-0.03987886756658554,-0.06264378875494003,-0.005359742324799299,0.005971601698547602,-0.0016336259432137012,0.01496964693069458,0.01663808524608612,0.046850837767124176,-0.07119694352149963,0.024637190625071526,0.000490229984279722,0.1583351343870163,-0.04928944259881973,0.0019081069622188807,0.04085971787571907,-0.007153599988669157,0.11567087471485138,0.17097167670726776,0.020180273801088333,-0.04803389683365822,0.07122852653265,-0.04219216853380203,0.032527465373277664,-0.09183808416128159,0.07808846980333328
3,0.15939192473888397,0.035715680569410324,-0.07146146148443222,0.1110323891043663,0.040185797959566116,-0.1001729741692543,-0.1438344269990921,0.0625026524066925,-0.07410331815481186,-0.016948727890849113,-0.08268551528453827,0.06657297164201736,0.057119034230709076,0.10355502367019653,-0.06725440174341202,-0.00868923682719469,-0.02030273899435997,0.016432274132966995,-0.05049305781722069,-0.12936188280582428,-0.04195445775985718,0.025653032585978508,0.03164336830377579,0.04920180141925812,-0.16096659004688263,0.031755026429891586,0.08913195133209229,-0.029139667749404907,-0.004720527678728104,0.0076596601866185665,0.11363289505243301,0.0660352110862732,-0.04334060102701187,0.03055412508547306,0.0026817931793630123,-0.009601660072803497,-0.04212148115038872,0.17552782595157623,0.028233716264367104,0.009849367663264275,-0.12915150821208954,-0.02848033420741558,0.02037249691784382,-0.09253575652837753,-0.08262661099433899,0.0012520444579422474,0.013243637047708035,0.0963575467467308,0.02132974937558174,0.0275106243789196,-0.04191524162888527,0.11951243877410889,0.12972450256347656,0.001986798131838441,-0.10249736160039902,-0.0656808465719223,-0.03625107556581497,0.021751768887043,-0.08199036866426468,-0.07180314511060715,-0.16668353974819183,0.002360550221055746,0.08836715668439865,0.03739875927567482,0.01146855391561985,0.08410065621137619,-0.027563096955418587,0.0028541823849081993,0.06508345901966095,-0.08755499124526978,0.004234769847244024,0.026295894756913185,0.04118292033672333,-0.05152297392487526,-0.05256655067205429,0.039445072412490845,-0.11499320715665817,0.04684466868638992,-0.04391014203429222,-0.06432893127202988,-0.01517338678240776,0.04404997453093529,0.07172857224941254,-0.016943931579589844,-0.10229363292455673,-0.09268363565206528,0.070786252617836,-0.01834072545170784,-0.011409602127969265,-0.11283084750175476,0.019701048731803894,0.0028867824003100395,-0.13882409036159515,-0.08620183169841766,-0.08829173445701599,-0.029035918414592743,0.10803578048944473,0.0988118052482605,-0.01825137250125408,-0.07846001535654068,0.06041409820318222,0.009900129400193691,-0.15387898683547974,-0.03470926731824875,-0.05744493752717972,-0.002859540982171893,0.009631361812353134,-0.005552804563194513,0.012186757288873196,0.005129704251885414,0.03941870480775833,-0.05356038361787796,0.013922309502959251,0.002574223792180419,0.12539593875408173,-0.03681512922048569,0.002878877567127347,0.0290335975587368,-0.011614255607128143,0.09763451665639877,0.1343783140182495,0.02485167793929577,-0.04039424657821655,0.051388371735811234,-0.03368087112903595,0.025957196950912476,-0.07351697236299515,0.06432218104600906
4,0.20445549488067627,0.03338620066642761,-0.08469313383102417,0.1363343596458435,0.05006123706698418,-0.10891149938106537,-0.17096379399299622,0.08145791292190552,-0.0794614627957344,-0.02804766222834587,-0.10202004760503769,0.07646884024143219,0.0710027739405632,0.11365127563476562,-0.09159965068101883,-0.013330306857824326,-0.0253532025963068,0.026593724265694618,-0.051652804017066956,-0.16354410350322723,-0.03982787951827049,0.04185272753238678,0.04850872606039047,0.056921448558568954,-0.1953524351119995,0.031400587409734726,0.11026879400014877,-0.034140147268772125,-0.01363268680870533,-0.0038421754725277424,0.14047008752822876,0.07072728127241135,-0.043857257813215256,0.035339102149009705,0.01022359449416399,-0.023105675354599953,-0.04931822791695595,0.21439571678638458,0.03292018547654152,0.023792387917637825,-0.15332819521427155,-0.045390237122774124,0.023966295644640923,-0.1221030056476593,-0.10545061528682709,0.002293071709573269,0.012855715118348598,0.10619835555553436,0.036818116903305054,0.02295810543000698,-0.06201281398534775,0.14438825845718384,0.1656913310289383,0.008015673607587814,-0.1262916624546051,-0.08345305919647217,-0.032565198838710785,0.025165576487779617,-0.09923714399337769,-0.08156232535839081,-0.20155073702335358,-0.00397793622687459,0.10556595027446747,0.05068163573741913,0.015239639207720757,0.09589314460754395,-0.03701253607869148,0.017652209848165512,0.08261694759130478,-0.11359982937574387,0.01312984712421894,0.04247051104903221,0.0341256745159626,-0.05338820070028305,-0.07255688309669495,0.03845382481813431,-0.14961740374565125,0.06445422768592834,-0.056672390550374985,-0.08494596928358078,-0.018844645470380783,0.04818640649318695,0.0809844583272934,-0.03381779044866562,-0.1353786289691925,-0.11525440216064453,0.07741096615791321,-0.01483246497809887,-0.020044127479195595,-0.14221301674842834,0.022450458258390427,-0.012982732616364956,-0.17663374543190002,-0.09175390750169754,-0.11134187877178192,-0.03106970526278019,0.13288377225399017,0.12400827556848526,-0.012988917529582977,-0.09189858287572861,0.07590225338935852,0.02616066299378872,-0.19721725583076477,-0.030229423195123672,-0.05681595578789711,-0.011039076372981071,0.011953692883253098,-0.005045829340815544,0.017377223819494247,0.005024737678468227,0.05685896426439285,-0.0678999274969101,0.03031204268336296,-0.008053219877183437,0.16572481393814087,-0.037204865366220474,0.00012002140283584595,0.038853757083415985,-0.01124201063066721,0.11301109939813614,0.15689976513385773,0.030458243563771248,-0.04551681876182556,0.058177947998046875,-0.03130447864532471,0.038295455276966095,-0.07726487517356873,0.07490610331296921
5,0.16826772689819336,0.03153892606496811,-0.07549529522657394,0.11190194636583328,0.04045313969254494,-0.10070682317018509,-0.1460864543914795,0.0632706955075264,-0.06186613813042641,-0.016991401091217995,-0.08523544669151306,0.05965119227766991,0.06595312058925629,0.09690527617931366,-0.06257842481136322,-0.0019894796423614025,-0.015888957306742668,0.02050143852829933,-0.05420884117484093,-0.1278063952922821,-0.03523018956184387,0.03799664229154587,0.033474698662757874,0.0470050647854805,-0.16519954800605774,0.033904965966939926,0.09826576709747314,-0.023449676111340523,-0.011066675186157227,-0.0013968177372589707,0.11868457496166229,0.057223930954933167,-0.03751559555530548,0.033974941819906235,0.007811269722878933,-0.006817067041993141,-0.038857802748680115,0.17778372764587402,0.027191784232854843,0.020863456651568413,-0.13096441328525543,-0.03237980976700783,0.02482077293097973,-0.09402637183666229,-0.08951732516288757,0.001776003511622548,0.003733001882210374,0.09530600905418396,0.01739136315882206,0.022742601111531258,-0.048808544874191284,0.12207020819187164,0.13026870787143707,-0.001706087845377624,-0.10336390882730484,-0.07605349272489548,-0.02371603436768055,0.012825282290577888,-0.08250470459461212,-0.058056142181158066,-0.15670634806156158,0.004834513645619154,0.07855904847383499,0.040509793907403946,0.009403378702700138,0.08958721160888672,-0.022218188270926476,0.007581408601254225,0.0628679096698761,-0.10197896510362625,0.01280976366251707,0.03173588588833809,0.028517937287688255,-0.05470860376954079,-0.05566674843430519,0.039062805473804474,-0.1272854208946228,0.055621467530727386,-0.04966011643409729,-0.07325226068496704,-0.02158886194229126,0.04016779735684395,0.07362329959869385,-0.02959258109331131,-0.10686477273702621,-0.09230012446641922,0.06322108954191208,-0.009016044437885284,-0.003959066234529018,-0.12095248699188232,0.02694973535835743,-0.0022497051395475864,-0.14487725496292114,-0.07360147684812546,-0.08230072259902954,-0.019923286512494087,0.11187394708395004,0.09423816949129105,-0.012076547369360924,-0.07874398678541183,0.06459116190671921,0.013841211795806885,-0.15295706689357758,-0.03556879237294197,-0.0519893579185009,-0.008600610308349133,0.006853450555354357,0.0030640484765172005,0.004995094146579504,0.015569442883133888,0.04637809097766876,-0.05947425961494446,0.017508462071418762,0.00402494240552187,0.1313876360654831,-0.04022907465696335,0.0011257667792961001,0.029451819136738777,-0.01031719334423542,0.09486649185419083,0.13719891011714935,0.01399623416364193,-0.0332651324570179,0.057853929698467255,-0.028732942417263985,0.024046460166573524,-0.06176825612783432,0.06503646820783615
6,0.1986163854598999,0.042769577354192734,-0.0902826189994812,0.13637946546077728,0.048958707600831985,-0.11871267855167389,-0.17548224329948425,0.0827324315905571,-0.07320528477430344,-0.015252835117280483,-0.09712576866149902,0.07350797951221466,0.0748455822467804,0.12128467857837677,-0.07603519409894943,-0.010081411339342594,-0.017160525545477867,0.029352448880672455,-0.05477413535118103,-0.15040123462677002,-0.03694931045174599,0.03371455892920494,0.03268495202064514,0.05919590964913368,-0.19805942475795746,0.03146034851670265,0.11597711592912674,-0.032123371958732605,-0.003939909394830465,-0.0008175988332368433,0.14513413608074188,0.07907167822122574,-0.04782381281256676,0.02839239314198494,0.008363410830497742,-0.01899123564362526,-0.052615005522966385,0.21521836519241333,0.02289738319814205,0.019376201555132866,-0.1560039222240448,-0.03719229996204376,0.03203989565372467,-0.11360160261392593,-0.09387917816638947,-0.007951350882649422,0.0018623569048941135,0.10980890691280365,0.029672110453248024,0.02067355252802372,-0.050220102071762085,0.14215774834156036,0.16653507947921753,0.009007001295685768,-0.13615332543849945,-0.07823416590690613,-0.02940155379474163,0.02246696501970291,-0.09937957674264908,-0.07226569205522537,-0.19898441433906555,-0.0065169986337423325,0.09897512197494507,0.05507957935333252,0.007361706346273422,0.10636487603187561,-0.037072017788887024,0.01398267038166523,0.07738840579986572,-0.11843188107013702,0.009820331819355488,0.03530973941087723,0.03740585967898369,-0.05906989797949791,-0.07183758914470673,0.0457446426153183,-0.14392323791980743,0.06850140541791916,-0.048385415226221085,-0.08093589544296265,-0.025691965594887733,0.056907229125499725,0.07786855846643448,-0.03686955198645592,-0.13498029112815857,-0.11306136101484299,0.08041418343782425,-0.012135903351008892,-0.015444830991327763,-0.13896960020065308,0.02929222397506237,-0.005321900825947523,-0.1638159155845642,-0.09566844254732132,-0.11250569671392441,-0.020358959212899208,0.1343989372253418,0.11638610064983368,-0.01764601469039917,-0.09378790855407715,0.06752588599920273,0.011841097846627235,-0.19165347516536713,-0.042243000119924545,-0.06770497560501099,-0.007078306283801794,0.013282537460327148,0.005059898365288973,0.009832480922341347,0.01809762604534626,0.04688700661063194,-0.06781644374132156,0.02200690284371376,0.00010100242798216641,0.1632983684539795,-0.03758735954761505,0.009475433267652988,0.044242434203624725,-0.01052209921181202,0.10431049019098282,0.1616039127111435,0.028942512348294258,-0.05074946954846382,0.06864173710346222,-0.0347745306789875,0.03669257462024689,-0.07361636310815811,0.06715695559978485
7,0.2286875694990158,0.05013488233089447,-0.09523916989564896,0.1478726714849472,0.06509489566087723,-0.1360660195350647,-0.21003416180610657,0.08815539628267288,-0.09901957213878632,-0.01781262829899788,-0.1099540963768959,0.08626298606395721,0.0840882882475853,0.13041014969348907,-0.10016825050115585,-0.003947096411138773,-0.029914984479546547,0.03745706379413605,-0.06158026307821274,-0.18992586433887482,-0.04672232270240784,0.03417874127626419,0.0495419017970562,0.054200056940317154,-0.2216372936964035,0.03832969442009926,0.1358310580253601,-0.03460727259516716,-0.004627707414329052,-0.0005998346605338156,0.1598006635904312,0.08690689504146576,-0.05668991059064865,0.037008874118328094,0.004717235453426838,-0.019167162477970123,-0.051726799458265305,0.2558988034725189,0.030685700476169586,0.031096158549189568,-0.17442168295383453,-0.05234064161777496,0.028391610831022263,-0.13958270847797394,-0.11075262725353241,-0.0025682267732918262,0.006464725825935602,0.13322506844997406,0.028401296585798264,0.03541161119937897,-0.06954639405012131,0.1668098270893097,0.19554926455020905,0.015276579186320305,-0.1530528962612152,-0.09495608508586884,-0.047418028116226196,0.02633771486580372,-0.11101022362709045,-0.0991215929389,-0.23038169741630554,0.0032192568760365248,0.11321122944355011,0.055092986673116684,0.013124928809702396,0.11837299168109894,-0.046667229384183884,0.009457286447286606,0.08862461894750595,-0.13181781768798828,0.009971098974347115,0.04972320422530174,0.04389134794473648,-0.06288254261016846,-0.06889233738183975,0.053003210574388504,-0.18010151386260986,0.07067491859197617,-0.06693032383918762,-0.09106392413377762,-0.015456977300345898,0.05658568814396858,0.09991051256656647,-0.03816905617713928,-0.15532667934894562,-0.12462881207466125,0.09525042772293091,-0.019001999869942665,-0.014185169711709023,-0.15165580809116364,0.03573256731033325,-0.00972902774810791,-0.2025764137506485,-0.11019452661275864,-0.12094330042600632,-0.034613680094480515,0.16382086277008057,0.14570282399654388,-0.015553374774754047,-0.10387998074293137,0.07411233335733414,0.02281116507947445,-0.2256503850221634,-0.04702549800276756,-0.07288668304681778,-0.020507683977484703,0.01730935275554657,-0.004087075125426054,0.005172614008188248,0.018541529774665833,0.06572028994560242,-0.07643436640501022,0.03673882782459259,-0.0026433062739670277,0.17871122062206268,-0.05255995690822601,0.005778842139989138,0.048944901674985886,-0.02204188145697117,0.12571409344673157,0.18389476835727692,0.03781164065003395,-0.05725899711251259,0.07872197031974792,-0.036612968891859055,0.03490932658314705,-0.10095283389091492,0.07564685493707657
8,0.22257506847381592,0.04013773798942566,-0.10143005102872849,0.15249544382095337,0.06189444661140442,-0.13805176317691803,-0.20397041738033295,0.09295298159122467,-0.10115691274404526,-0.02902047522366047,-0.11550796777009964,0.0957002341747284,0.08519335091114044,0.12726470828056335,-0.09887775778770447,-0.0024004089646041393,-0.017327381297945976,0.024959882721304893,-0.06817860156297684,-0.18187029659748077,-0.04024941846728325,0.037331536412239075,0.05005362257361412,0.054520562291145325,-0.222605898976326,0.03760624676942825,0.134893536567688,-0.04436006769537926,-0.0036646302323788404,0.002532269572839141,0.16758063435554504,0.09478762000799179,-0.05092712491750717,0.031195349991321564,0.0047119855880737305,-0.026429511606693268,-0.05727221816778183,0.25227752327919006,0.034127820283174515,0.018793487921357155,-0.17356684803962708,-0.043881189078092575,0.023606665432453156,-0.13538572192192078,-0.11257898807525635,0.0010259394766762853,0.0054563856683671474,0.1298273801803589,0.0359756276011467,0.03639074042439461,-0.06594625860452652,0.1601489931344986,0.17859676480293274,0.012409048154950142,-0.1525678038597107,-0.0913071408867836,-0.043407928198575974,0.032140910625457764,-0.11263356357812881,-0.09816038608551025,-0.2285391390323639,0.0011269242968410254,0.11227681487798691,0.054566316306591034,0.020894033834338188,0.1226968765258789,-0.03490511700510979,0.021358037367463112,0.09676194936037064,-0.1329578161239624,0.012190067209303379,0.03735112398862839,0.05064816027879715,-0.07319788634777069,-0.07980090379714966,0.053616613149642944,-0.17329703271389008,0.06642942130565643,-0.05357379466295242,-0.09456949681043625,-0.020713500678539276,0.055828988552093506,0.08801379054784775,-0.031329330056905746,-0.1595468968153,-0.12907591462135315,0.0901535302400589,-0.020678866654634476,-0.016757555305957794,-0.1621348112821579,0.03415634110569954,-0.010014141909778118,-0.19014714658260345,-0.11956634372472763,-0.13037525117397308,-0.023657679557800293,0.15084265172481537,0.13347561657428741,-0.024167045950889587,-0.1048659086227417,0.07711196690797806,0.015527007170021534,-0.2124771773815155,-0.04031762480735779,-0.0746442973613739,-0.007337008602917194,0.014253352768719196,0.007876130752265453,0.003749032272025943,0.013177751563489437,0.05919418856501579,-0.0840890035033226,0.02240784466266632,-0.008542992174625397,0.175415500998497,-0.05507999658584595,0.006781925912946463,0.05435667932033539,-0.008295400068163872,0.1346772015094757,0.18331369757652283,0.036733128130435944,-0.06200746074318886,0.07790177315473557,-0.03679242730140686,0.03438243642449379,-0.09436444938182831,0.07879883795976639
9,0.1958577036857605,0.03173249959945679,-0.08817911893129349,0.13608716428279877,0.047081828117370605,-0.12215563654899597,-0.16789919137954712,0.07387247681617737,-0.08727222681045532,-0.012545191682875156,-0.0963858887553215,0.07477637380361557,0.06864277273416519,0.12286985665559769,-0.08575991541147232,-0.00373275438323617,-0.016646118834614754,0.029657838866114616,-0.05484185367822647,-0.1636199802160263,-0.03414677456021309,0.03752851486206055,0.0381421335041523,0.05370652303099632,-0.18797914683818817,0.037247370928525925,0.11470667272806168,-0.03890315815806389,-0.01481964997947216,0.0056383609771728516,0.14393998682498932,0.07930333912372589,-0.05171048641204834,0.029036330059170723,0.010866116732358932,-0.012492995709180832,-0.0496099516749382,0.2153390794992447,0.029982300475239754,0.025190463289618492,-0.15691299736499786,-0.037882644683122635,0.01680976338684559,-0.11589207500219345,-0.09458978474140167,-0.010454198345541954,0.0031751305796205997,0.10742221027612686,0.028872763738036156,0.027026362717151642,-0.060505691915750504,0.14114101231098175,0.15490175783634186,0.0051631443202495575,-0.12871511280536652,-0.08708550781011581,-0.03141775727272034,0.01601479761302471,-0.08870533108711243,-0.08662044256925583,-0.19927531480789185,-0.0021667068358510733,0.10481221973896027,0.05738626793026924,0.01735297404229641,0.09925485402345657,-0.0397258959710598,0.010153700597584248,0.0785115584731102,-0.1158629059791565,0.009258157573640347,0.037872716784477234,0.04340578615665436,-0.05729692429304123,-0.07066017389297485,0.05098291113972664,-0.15438349545001984,0.06538212299346924,-0.053269751369953156,-0.07491191476583481,-0.01803627796471119,0.050146203488111496,0.07865370064973831,-0.028571859002113342,-0.1260371059179306,-0.1128779798746109,0.08743388950824738,-0.01591651514172554,-0.015577549114823341,-0.14328813552856445,0.019858181476593018,-0.000320850609568879,-0.1730024516582489,-0.10129938274621964,-0.10385020822286606,-0.022271674126386642,0.13715004920959473,0.12146168947219849,-0.025221573188900948,-0.08176445960998535,0.07165960967540741,0.020173104479908943,-0.19282309710979462,-0.03873254731297493,-0.06195870414376259,-0.018399972468614578,0.01120640616863966,0.0001817511219996959,0.004411519039422274,0.01914026401937008,0.053927332162857056,-0.06335584074258804,0.02849770151078701,-0.00597345270216465,0.1596108227968216,-0.03998887911438942,0.01294731069356203,0.04508693143725395,-0.0183166041970253,0.11989729106426239,0.16313914954662323,0.02299659512937069,-0.04542679339647293,0.061512891203165054,-0.027961663901805878,0.03848986700177193,-0.08680512011051178,0.07376980781555176
